HUNDRED_BLOCK,INCIDENT_TYPE,MONTH,YEAR,Latitude,Longitude
10000 148TH ST ,Fatal/Injury Collision,7,2012,49.20573599999999,-122.884776
17400  16TH AVE,Fatal/Injury Collision,7,2012,49.158946,-122.8458236
10000 123A ST ,Fatal/Injury Collision,7,2012,49.2024402,-122.812587
3400 155TH ST ,Fatal/Injury Collision,7,2012,49.1706892,-122.7596552
184TH ST / 8TH AVE,Fatal/Injury Collision,7,2012,49.03473229999999,-122.790231
140TH ST / 103RD AVE,Fatal/Injury Collision,7,2012,49.118295,-122.8677996
134TH ST / 98TH AVE,Fatal/Injury Collision,7,2012,49.04563779999999,-122.7791357
96TH AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.126231,-122.698328
150TH ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1863737,-122.8009981
148TH ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1987374,-122.8086396
91ST AVE / 124TH ST,Fatal/Injury Collision,7,2012,49.0400459,-122.867184
92ND AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.1987245,-122.8095624
151ST ST / 27A AVE,Fatal/Injury Collision,7,2012,49.1190671,-122.8127116
KING GEORGE BLVD / 100TH AVE,Fatal/Injury Collision,7,2012,49.1063325,-122.7499877
151A ST / SPENSER PL,Fatal/Injury Collision,7,2012,49.186183,-122.845107
132ND ST / 72ND AVE,Fatal/Injury Collision,7,2012,49.175548,-122.8345865
100TH AVE / 148TH ST,Fatal/Injury Collision,7,2012,49.103717,-122.740819
100TH AVE / 148TH ST,Fatal/Injury Collision,7,2012,49.0601632,-122.7706297
88TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.1202327,-122.7349067
111A AVE / 146TH ST,Fatal/Injury Collision,7,2012,49.1914808,-122.8179335
104TH AVE / 127TH ST,Fatal/Injury Collision,7,2012,49.1387438,-122.8456021
72ND AVE / 138TH ST,Fatal/Injury Collision,7,2012,49.1895882,-122.8008031
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1335389,-122.8386933
176TH ST / 96TH AVE,Fatal/Injury Collision,7,2012,49.1885039,-122.8500089
132ND ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1586564,-122.7822179
152ND ST / 66A AVE,Fatal/Injury Collision,7,2012,49.1917191,-122.8564401
176TH ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1701656,-122.7346458
130TH ST / 73RD AVE,Fatal/Injury Collision,7,2012,49.1409727,-122.8234628
SCOTT RD / 104TH AVE,Fatal/Injury Collision,7,2012,49.0778419,-122.8216693
192ND ST / 74TH AVE,Fatal/Injury Collision,7,2012,49.186099,-122.81204
HWY 99 / KING GEORGE BLVD ONRP,Fatal/Injury Collision,7,2012,49.16259609999999,-122.8568769
120TH ST / 98TH AVE,Fatal/Injury Collision,7,2012,49.1371423,-122.7124442
72ND AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.1339772,-122.873492
0TH AVE / 176TH ST,Fatal/Injury Collision,7,2012,49.13395879999999,-122.8832732
132ND ST / 78A AVE,Fatal/Injury Collision,7,2012,49.11955649999999,-122.7096578
188TH ST / 60TH AVE,Fatal/Injury Collision,7,2012,49.1337923,-122.8457738
WHALLEY BLVD / 102ND AVE,Fatal/Injury Collision,7,2012,49.1907004,-122.8519044
KING GEORGE BLVD / 84TH AVE,Fatal/Injury Collision,7,2012,49.195355,-122.8313425
168TH ST / 96TH AVE,Fatal/Injury Collision,7,2012,49.1388902,-122.7124241
192ND ST / COLEBROOK RD,Fatal/Injury Collision,7,2012,49.1187137,-122.7350989
58TH AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.1618894,-122.8872515
140TH ST / 80TH AVE,Fatal/Injury Collision,7,2012,49.1258395,-122.8701389
56TH AVE / 184TH ST,Fatal/Injury Collision,7,2012,49.1721396,-122.8846776
192ND ST / 54TH AVE,Fatal/Injury Collision,7,2012,49.1770789,-122.8651745
88TH AVE / FRASER HWY,Fatal/Injury Collision,7,2012,49.19060409999999,-122.8841467
KING GEORGE BLVD / 16TH AVE,Fatal/Injury Collision,7,2012,49.0746164,-122.784658
16TH AVE / NORTH BLUFF RD,Fatal/Injury Collision,7,2012,49.1916289,-122.8564215
84TH AVE / 132ND ST,Fatal/Injury Collision,7,2012,49.18143,-122.8734342
152ND ST / 56TH AVE,Fatal/Injury Collision,7,2012,49.14721979999999,-122.8380956
72ND AVE / 150TH ST,Fatal/Injury Collision,7,2012,49.0603793,-122.756927
144TH ST / 64TH AVE,Fatal/Injury Collision,7,2012,49.1789707,-122.86788
132ND ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1041526,-122.7017013
105TH AVE / 148TH ST,Fatal/Injury Collision,7,2012,49.0747874,-122.6916755
108TH AVE / 135A ST,Fatal/Injury Collision,7,2012,49.1286576,-122.7126406
152ND ST / FERGUSON DVRS,Fatal/Injury Collision,7,2012,49.1180026,-122.7649877
128TH ST / 80TH AVE,Fatal/Injury Collision,7,2012,49.13206109999999,-122.8593009
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1463021,-122.847311
34TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.15554359999999,-122.8013318
104TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
80TH AVE / 120A ST,Fatal/Injury Collision,7,2012,49.0021591,-122.7021703
168TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1034498,-122.8217151
84TH AVE / 150A ST,Fatal/Injury Collision,7,2012,49.1335876,-122.8455784
105TH AVE / UNIVERSITY DR,Fatal/Injury Collision,7,2012,49.2097939,-122.8556367
108TH AVE / UNIVERSITY DR,Fatal/Injury Collision,7,2012,49.1887896,-122.795377
100TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.191441,-122.8321044
60TH AVE / OLD MCLELLAN RD,Fatal/Injury Collision,7,2012,49.1559985,-122.8904597
156TH ST / 84TH AVE,Fatal/Injury Collision,7,2012,49.16259609999999,-122.8568769
84TH AVE / 158TH ST,Fatal/Injury Collision,7,2012,49.1264861,-122.8416608
192ND ST / 80TH AVE,Fatal/Injury Collision,7,2012,49.04572539999999,-122.8344014
152ND ST / 66TH AVE,Fatal/Injury Collision,7,2012,49.0312371,-122.7133958
172ND ST / 60TH AVE,Fatal/Injury Collision,7,2012,49.045677,-122.8123161
KING GEORGE BLVD / 94A AVE,Fatal/Injury Collision,7,2012,49.1769364,-122.7900337
168TH ST / 64TH AVE,Fatal/Injury Collision,7,2012,49.0326625,-122.7791963
144TH ST / 72ND AVE,Fatal/Injury Collision,7,2012,49.0456779,-122.7462229
88TH AVE / 156TH ST,Fatal/Injury Collision,7,2012,49.09508599999999,-122.8012836
TURNING LANE / 64TH AVE,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
144TH ST / 70A AVE,Fatal/Injury Collision,7,2012,49.119173,-122.8177392
KING GEORGE BLVD / 92ND AVE,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
KING GEORGE BLVD / 94A AVE,Fatal/Injury Collision,7,2012,49.100229,-122.7566557
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.189916,-122.8768047
OLD YALE RD / SCOTT RD,Fatal/Injury Collision,7,2012,49.178799,-122.8344448
88TH AVE / 160TH ST,Fatal/Injury Collision,7,2012,49.0455228,-122.7934725
152ND ST / 48TH AVE,Fatal/Injury Collision,7,2012,49.1336772,-122.8234103
176TH ST / 16TH AVE,Fatal/Injury Collision,7,2012,49.113772,-122.737295
70A AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1192137,-122.8733633
88TH AVE / FRASER HWY,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
104TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.0615205,-122.8011519
189A ST / 54A AVE,Fatal/Injury Collision,7,2012,49.1118239,-122.8648832
102ND AVE / 120TH ST,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
152ND ST / 86TH AVE,Fatal/Injury Collision,7,2012,49.1041218,-122.7126771
120TH ST / 94TH AVE,Fatal/Injury Collision,7,2012,49.1371466,-122.8456069
56TH AVE / 177B ST,Fatal/Injury Collision,7,2012,49.1969617,-122.8007487
MCBRIDE AVE / TARGET ST,Fatal/Injury Collision,7,2012,49.1914609,-122.8124332
64TH AVE / 176TH ST,Fatal/Injury Collision,7,2012,49.141036,-122.812234
KING GEORGE BLVD / 152ND ST,Fatal/Injury Collision,7,2012,49.1371466,-122.8456069
162ND ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1887353,-122.8009966
HALL RD / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1188307,-122.7351079
98TH AVE / 120TH ST,Fatal/Injury Collision,7,2012,49.1916539,-122.8454572
75TH AVE / 124TH ST,Fatal/Injury Collision,7,2012,49.1739881,-122.7969643
152ND ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1372313,-122.8391751
152ND ST / 64TH AVE,Fatal/Injury Collision,7,2012,49.1721396,-122.8846776
ELEVATOR RD / RIVER RD,Fatal/Injury Collision,7,2012,49.1769822,-122.8458654
64TH AVE / 176TH ST,Fatal/Injury Collision,7,2012,49.16210239999999,-122.8902853
56TH AVE / 192ND ST,Fatal/Injury Collision,7,2012,49.1861189,-122.8008242
152ND ST / 100TH AVE,Fatal/Injury Collision,7,2012,49.1988973,-122.8427018
82B AVE / 132A ST,Fatal/Injury Collision,7,2012,49.1842025,-122.8008292
184TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1951547,-122.7586977
55TH AVE / PRODUCTION BLVD,Fatal/Injury Collision,7,2012,49.1190816,-122.8454849
128TH ST / PRINCE CHARLES BLVD,Fatal/Injury Collision,7,2012,49.1339772,-122.873492
166TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1410308,-122.8678486
SCOTT RD / 103A AVE,Fatal/Injury Collision,7,2012,49.045672,-122.8011485
104TH AVE / 149TH ST,Fatal/Injury Collision,7,2012,49.1685681,-122.8306098
88TH AVE / 132ND ST,Fatal/Injury Collision,7,2012,49.19152099999999,-122.8341425
150TH ST / 72ND AVE,Fatal/Injury Collision,7,2012,49.15554359999999,-122.8013318
CROYDON DR / 160TH ST,Fatal/Injury Collision,7,2012,49.20244839999999,-122.795315
75TH AVE / 121A ST,Fatal/Injury Collision,7,2012,49.1481495,-122.8458354
168TH ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1188307,-122.7351079
152ND ST / 96TH AVE,Fatal/Injury Collision,7,2012,49.19882399999999,-122.8313517
64TH AVE / 176TH ST,Fatal/Injury Collision,7,2012,49.0493094,-122.7610791
108A AVE / 148TH ST,Fatal/Injury Collision,7,2012,49.1802395,-122.8288574
148TH ST / 107TH AVE,Fatal/Injury Collision,7,2012,49.1802395,-122.8288574
128TH ST / 82ND AVE,Fatal/Injury Collision,7,2012,49.1117484,-122.8065729
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1335753,-122.8511542
KING GEORGE BLVD / 68TH AVE,Fatal/Injury Collision,7,2012,49.1915,-122.8092
76TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.10169399999999,-122.8009956
152ND ST / 24TH AVE,Fatal/Injury Collision,7,2012,49.118951,-122.7017353
KING GEORGE BLVD / 98TH AVE,Fatal/Injury Collision,7,2012,49.16289889999999,-122.8735417
153RD ST / 101ST AVE,Fatal/Injury Collision,7,2012,49.16259429999999,-122.7348772
132ND ST / 105TH AVE,Fatal/Injury Collision,7,2012,49.1916539,-122.8454572
64TH AVE / 134A ST,Fatal/Injury Collision,7,2012,49.13373319999999,-122.8011655
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1703441,-122.8123818
132ND ST / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.12566899999999,-122.828814
152ND ST / 108TH AVE,Fatal/Injury Collision,7,2012,49.1627081,-122.8458917
106TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.0383921,-122.8067026
72ND AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.111897,-122.85787
160TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1596067,-122.8885535
FRASER HWY / 166TH ST,Fatal/Injury Collision,7,2012,49.1843149,-122.8454323
100TH AVE / 150TH ST,Fatal/Injury Collision,7,2012,49.1627929,-122.8277177
80TH AVE / 132ND ST,Fatal/Injury Collision,7,2012,49.1045154,-122.8011739
179TH ST / DALY RD,Fatal/Injury Collision,7,2012,49.036556,-122.79569
111A AVE / WALLACE DR,Fatal/Injury Collision,7,2012,49.1041901,-122.7350103
140TH ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1379885,-122.734677
156TH ST / 96TH AVE,Fatal/Injury Collision,7,2012,49.1630721,-122.7938233
76TH AVE / 146TH ST,Fatal/Injury Collision,7,2012,49.1630721,-122.7938233
148TH ST / 64TH AVE,Fatal/Injury Collision,7,2012,49.1988596,-122.7786006
192ND ST / 32ND AVE,Fatal/Injury Collision,7,2012,49.1916539,-122.8454572
162ND ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.0259636,-122.8674857
176TH ST / 58A AVE,Fatal/Injury Collision,7,2012,49.0311671,-122.8012678
124TH ST / 80TH AVE,Fatal/Injury Collision,7,2012,49.1916539,-122.8454572
134TH ST / 77TH AVE,Fatal/Injury Collision,7,2012,49.1041526,-122.7017013
167A ST / 63RD AVE,Fatal/Injury Collision,7,2012,49.19151309999999,-122.8397462
84TH AVE / 120TH ST,Fatal/Injury Collision,7,2012,49.1045828,-122.8235099
143RD ST / 104TH AVE,Fatal/Injury Collision,7,2012,49.1379885,-122.734677
152ND ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.0603793,-122.756927
152ND ST / 108TH AVE,Fatal/Injury Collision,7,2012,49.1228716,-122.8707134
160TH ST / 24TH AVE,Fatal/Injury Collision,7,2012,49.1379885,-122.734677
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.107171,-122.763522
140TH ST / 104TH AVE,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
72ND AVE / 120TH ST,Fatal/Injury Collision,7,2012,49.13539979999999,-122.8671288
68TH AVE / 134TH ST,Fatal/Injury Collision,7,2012,49.1262187,-122.6983277
192ND ST / 48TH AVE,Fatal/Injury Collision,7,2012,49.0165327,-122.7547832
103A AVE / SCOTT RD,Fatal/Injury Collision,7,2012,49.1079119,-122.8354221
96A AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.1962559,-122.8507941
107A AVE / 136A ST,Fatal/Injury Collision,7,2012,49.20573599999999,-122.884776
96TH AVE / FRASER HWY,Fatal/Injury Collision,7,2012,49.1228716,-122.8707134
196TH ST / 63A AVE,Fatal/Injury Collision,7,2012,49.15220619999999,-122.8867099
187TH ST / 64TH AVE,Fatal/Injury Collision,7,2012,49.1188307,-122.7351079
70TH AVE / 120TH ST,Fatal/Injury Collision,7,2012,49.1804684,-122.8009151
84TH AVE / 120TH ST,Fatal/Injury Collision,7,2012,49.1934465,-122.8452072
142A ST / 62A AVE,Fatal/Injury Collision,7,2012,49.1727458,-122.851491
KING GEORGE BLVD / 56TH AVE,Fatal/Injury Collision,7,2012,49.08981499999999,-122.8011498
160TH ST / 93A AVE,Fatal/Injury Collision,7,2012,49.1041901,-122.7350103
80TH AVE / 130TH ST,Fatal/Injury Collision,7,2012,49.09508599999999,-122.8012836
148TH ST / 104TH AVE,Fatal/Injury Collision,7,2012,49.1878257,-122.8455894
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.0507939,-122.8758007
108TH AVE / 140TH ST,Fatal/Injury Collision,7,2012,49.1272418,-122.734789
62ND AVE / 134TH ST,Fatal/Injury Collision,7,2012,49.1309169,-122.823312
62A AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.187987,-122.789778
152ND ST / 102A AVE,Fatal/Injury Collision,7,2012,49.192774,-122.84523
80TH AVE / 122ND ST,Fatal/Injury Collision,7,2012,49.16277179999999,-122.8122227
176TH ST / 80TH AVE,Fatal/Injury Collision,7,2012,49.1115127,-122.7291753
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1262505,-122.8457025
120TH ST / 86TH AVE,Fatal/Injury Collision,7,2012,49.182223,-122.9099439
164TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1190663,-122.8677907
176TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1630943,-122.7935643
64TH AVE / 184TH ST,Fatal/Injury Collision,7,2012,49.1841578,-122.8121007
100TH AVE / 140TH ST,Fatal/Injury Collision,7,2012,49.2062391,-122.8562148
188TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.0587863,-122.8825179
105A AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.03555,-122.790226
192ND ST / 96TH AVE,Fatal/Injury Collision,7,2012,49.1807824,-122.8343864
77TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.13373319999999,-122.8011655
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.202452,-122.7749073
108TH AVE / 164TH ST,Fatal/Injury Collision,7,2012,49.119093,-122.679964
88TH AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.1804704,-122.845495
140TH ST / 64TH AVE,Fatal/Injury Collision,7,2012,49.097278,-122.8176528
FRASER HWY / 88TH AVE,Fatal/Injury Collision,7,2012,49.1771275,-122.8679718
76TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.20573599999999,-122.884776
177B ST / 56TH AVE,Fatal/Injury Collision,7,2012,49.1944309,-122.8424156
148TH ST / 58TH AVE,Fatal/Injury Collision,7,2012,49.1804704,-122.845495
152ND ST / 92ND AVE,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
120TH ST / 72ND AVE,Fatal/Injury Collision,7,2012,49.177161,-122.87923
130TH ST / 72ND AVE,Fatal/Injury Collision,7,2012,49.074939,-122.75681
MALL ACCESS / OLD YALE RD,Fatal/Injury Collision,7,2012,49.1931557,-122.8509744
168TH ST / BARNSTON DR W,Fatal/Injury Collision,7,2012,49.1771471,-122.8568228
188TH ST / 56TH AVE,Fatal/Injury Collision,7,2012,49.1628918,-122.801562
177B ST / 60TH AVE,Fatal/Injury Collision,7,2012,49.140941,-122.8568056
140TH ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1870959,-122.854431
KING GEORGE BLVD / 84TH AVE,Fatal/Injury Collision,7,2012,49.133631,-122.8427866
FRASER HWY / 168TH ST,Fatal/Injury Collision,7,2012,49.116657,-122.8010756
KING GEORGE BLVD / 96TH AVE,Fatal/Injury Collision,7,2012,49.1188307,-122.7351079
88TH AVE / 133A ST,Fatal/Injury Collision,7,2012,49.186637,-122.806427
86TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.191439,-122.8064123
132ND ST / 97TH AVE,Fatal/Injury Collision,7,2012,49.045677,-122.8123161
FRASER HWY / 96TH AVE,Fatal/Injury Collision,7,2012,49.020193,-122.7792285
104TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.1480667,-122.6987362
128TH ST / 111TH AVE,Fatal/Injury Collision,7,2012,49.126618,-122.8734017
72ND AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.182619,-122.8903376
64TH AVE / 152ND ST,Fatal/Injury Collision,7,2012,49.0601293,-122.7353519
88TH AVE / 176TH ST,Fatal/Injury Collision,7,2012,49.1154495,-122.8445507
177B ST / 57TH AVE,Fatal/Injury Collision,7,2012,49.1244946,-122.7037585
184TH ST / 56TH AVE,Fatal/Injury Collision,7,2012,49.14992729999999,-122.8679857
63RD AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.0675554,-122.7134491
24TH AVE / 148TH ST,Fatal/Injury Collision,7,2012,49.174586,-122.8234233
KING GEORGE BLVD / 100TH AVE,Fatal/Injury Collision,7,2012,49.1409409,-122.8568244
122A ST / 80A AVE,Fatal/Injury Collision,7,2012,49.04550219999999,-122.7828082
104TH AVE / 154TH ST,Fatal/Injury Collision,7,2012,49.120142,-122.857812
92ND AVE / 127TH ST,Fatal/Injury Collision,7,2012,49.111282,-122.684659
92ND AVE / 127TH ST,Fatal/Injury Collision,7,2012,49.15220619999999,-122.8867099
140TH ST / 90TH AVE,Fatal/Injury Collision,7,2012,49.1627081,-122.8458917
152ND ST / 64TH AVE,Fatal/Injury Collision,7,2012,49.03837189999999,-122.801149
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.0385102,-122.8597493
132ND ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.1251371,-122.8733428
88TH AVE / 140TH ST,Fatal/Injury Collision,7,2012,49.0563811,-122.8010909
152ND ST / 96TH AVE,Fatal/Injury Collision,7,2012,49.0330728,-122.801101
148TH ST / 94TH AVE,Fatal/Injury Collision,7,2012,49.1251371,-122.8733428
124TH ST / 95A AVE,Fatal/Injury Collision,7,2012,49.16165460000001,-122.7902752
CRESCENT RD / BEECHER ST,Fatal/Injury Collision,7,2012,49.1906134,-122.8904124
103RD AVE / UNIVERSITY DR,Fatal/Injury Collision,7,2012,49.1262505,-122.8457025
160TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.1262505,-122.8457025
156TH ST / 88TH AVE,Fatal/Injury Collision,7,2012,49.0601293,-122.7353519
88TH AVE / 133A ST,Fatal/Injury Collision,7,2012,49.1044302,-122.801094
120TH ST / 97TH AVE,Fatal/Injury Collision,7,2012,49.1192523,-122.8873942
92ND AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.191621,-122.8418961
28TH AVE / 160TH ST,Fatal/Injury Collision,7,2012,49.1878257,-122.8455894
120TH ST / 84TH AVE,Fatal/Injury Collision,7,2012,49.1506826,-122.8297974
98B AVE / 160TH ST,Fatal/Injury Collision,7,2012,49.1841578,-122.8121007
124TH ST / 68TH AVE,Fatal/Injury Collision,7,2012,49.16210239999999,-122.8902853
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1045154,-122.8011739
MALL ACCESS / UNIVERSITY DR,Fatal/Injury Collision,7,2012,49.1079119,-122.8354221
24TH AVE / 140TH ST,Fatal/Injury Collision,7,2012,49.1751745,-122.8637894
140TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.0746105,-122.7135187
108TH AVE / 139A ST,Fatal/Injury Collision,7,2012,49.1844195,-122.7345802
175TH ST / 56TH AVE,Fatal/Injury Collision,7,2012,49.1627929,-122.8277177
160TH ST / 96TH AVE,Fatal/Injury Collision,7,2012,49.10453949999999,-122.6911013
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.198746,-122.8199932
128TH ST / 58TH AVE,Fatal/Injury Collision,7,2012,49.1630721,-122.7938233
122ND ST / 72ND AVE,Fatal/Injury Collision,7,2012,49.1989163,-122.8458798
125TH ST / 68TH AVE,Fatal/Injury Collision,7,2012,49.116667,-122.800059
108TH AVE / 139TH ST,Fatal/Injury Collision,7,2012,49.133986,-122.8791065
160TH ST / FRASER HWY,Fatal/Injury Collision,7,2012,49.162836,-122.8346462
102A AVE / 154TH ST,Fatal/Injury Collision,7,2012,49.2064008,-122.8674434
86TH AVE / 148TH ST,Fatal/Injury Collision,7,2012,49.04550219999999,-122.7828082
FRASER HWY / 148TH ST,Fatal/Injury Collision,7,2012,49.1703441,-122.8123818
88TH AVE / 120TH ST,Fatal/Injury Collision,7,2012,49.1699346,-122.8568797
142ND ST / 103A AVE,Fatal/Injury Collision,7,2012,49.108189,-122.81781
144TH ST / 74A AVE,Fatal/Injury Collision,7,2012,49.1765572,-122.8285626
12TH AVE / 176TH ST,Fatal/Injury Collision,7,2012,49.10557559999999,-122.7126865
44TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2012,49.1339581,-122.8679659
108TH AVE / CITY PKWY,Fatal/Injury Collision,7,2012,-26.0362708,27.9443048
84TH AVE / 128TH ST,Fatal/Injury Collision,7,2012,49.1045154,-122.8011739
152ND ST / 60TH AVE,Fatal/Injury Collision,7,2012,49.1045154,-122.8011739
128TH ST / 84TH AVE,Fatal/Injury Collision,7,2012,49.033982,-122.7792553
156TH ST / 104TH AVE,Fatal/Injury Collision,7,2012,49.1916539,-122.8454572
140TH ST / 72ND AVE,Fatal/Injury Collision,7,2012,49.126365,-122.8011187
72ND AVE / 122ND ST,Fatal/Injury Collision,7,2012,49.1908501,-122.7783601
132ND ST / OLD YALE RD,Fatal/Injury Collision,7,2012,49.1063316,-122.810055
GOLDEN EARS WAY / 176TH ST,Fatal/Injury Collision,7,2012,49.1617811,-122.7902613
105A AVE / UNIVERSITY DR,Fatal/Injury Collision,7,2012,49.1555804,-122.8234572
