HUNDRED_BLOCK,INCIDENT_TYPE,MONTH,YEAR,LATITUDE,LONGTITUDE
127TH ST / 76TH AVE,Fatal/Injury Collision,10,2013,49.141031,-122.8707995
172ND ST / 60TH AVE,Fatal/Injury Collision,10,2013,49.1115301,-122.7460385
99TH AVE / 120TH ST,Fatal/Injury Collision,10,2013,49.182619,-122.8903376
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1916539,-122.8454572
132ND ST / 80TH AVE,Fatal/Injury Collision,10,2013,49.1481399,-122.8568688
KING GEORGE BLVD / 76TH AVE,Fatal/Injury Collision,10,2013,49.1408717,-122.845624
148TH ST / 56TH AVE,Fatal/Injury Collision,10,2013,49.1044272,-122.812312
94TH AVE / 152ND ST,Fatal/Injury Collision,10,2013,49.173489,-122.8012238
109A AVE / 146TH ST,Fatal/Injury Collision,10,2013,49.2014808,-122.8173496
128TH ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1771275,-122.8679718
188TH ST / 56TH AVE,Fatal/Injury Collision,10,2013,49.1041526,-122.7017013
0TH AVE / 184TH ST,Fatal/Injury Collision,10,2013,49.0021395,-122.7138416
96TH AVE / 168TH ST,Fatal/Injury Collision,10,2013,49.1770965,-122.7566399
152ND ST / 64TH AVE,Fatal/Injury Collision,10,2013,49.1191172,-122.8009159
168TH ST / FRASER HWY,Fatal/Injury Collision,10,2013,49.1479339,-122.7565725
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1335876,-122.8455784
132ND ST / 101ST AVE,Fatal/Injury Collision,10,2013,49.186176,-122.856515
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1878257,-122.8455894
64TH AVE / 184TH ST,Fatal/Injury Collision,10,2013,49.1188094,-122.7126571
100TH AVE / 152ND ST,Fatal/Injury Collision,10,2013,49.1842025,-122.8008292
176TH ST / 56TH AVE,Fatal/Injury Collision,10,2013,49.1041901,-122.7350103
152ND ST / FRASER HWY,Fatal/Injury Collision,10,2013,49.1661587,-122.8015676
108TH AVE / 143RD ST,Fatal/Injury Collision,10,2013,49.1987845,-122.8257402
128TH ST / 60TH AVE,Fatal/Injury Collision,10,2013,49.1118168,-122.8678128
172ND ST / 58TH AVE,Fatal/Injury Collision,10,2013,49.1078507,-122.746077
64TH AVE / FRASER HWY,Fatal/Injury Collision,10,2013,49.118949,-122.6913007
KING GEORGE BLVD ONRP / HWY 99,Fatal/Injury Collision,10,2013,49.1044302,-122.801094
74TH AVE / 138TH ST,Fatal/Injury Collision,10,2013,49.137245,-122.8387536
144TH ST / 88TH AVE,Fatal/Injury Collision,10,2013,49.1628117,-122.8235246
184TH ST / 24TH AVE,Fatal/Injury Collision,10,2013,49.0456847,-122.713439
99TH AVE / 128TH ST,Fatal/Injury Collision,10,2013,49.1822066,-122.867725
68TH AVE / FRASER HWY,Fatal/Injury Collision,10,2013,49.1256536,-122.7062946
FRASER HWY / 144TH ST,Fatal/Injury Collision,10,2013,49.174586,-122.8234233
KING GEORGE BLVD / 84TH AVE,Fatal/Injury Collision,10,2013,49.1554464,-122.845802
KING GEORGE BLVD / 84TH AVE,Fatal/Injury Collision,10,2013,49.1554464,-122.845802
128TH ST / 84TH AVE,Fatal/Injury Collision,10,2013,49.1554236,-122.8679958
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1627081,-122.8458917
KING GEORGE BLVD / 78TH AVE,Fatal/Injury Collision,10,2013,49.144313,-122.8458296
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1190816,-122.8454849
72ND AVE / 125TH ST,Fatal/Injury Collision,10,2013,49.1339952,-122.8762355
KING GEORGE BLVD / 160TH ST,Fatal/Injury Collision,10,2013,49.033982,-122.7792553
75A AVE / 120TH ST,Fatal/Injury Collision,10,2013,49.1401753,-122.8902627
68TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1262505,-122.8457025
84TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1554464,-122.845802
KING GEORGE BLVD / 148TH ST,Fatal/Injury Collision,10,2013,49.0588814,-122.8099502
84TH AVE / 152ND ST,Fatal/Injury Collision,10,2013,49.15554359999999,-122.8013318
128TH ST / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.2064008,-122.8674434
160TH ST / FRASER HWY,Fatal/Injury Collision,10,2013,49.15742299999999,-122.7790105
103A AVE / 154TH ST,Fatal/Injury Collision,10,2013,49.19050499999999,-122.795331
68TH AVE / 128TH ST,Fatal/Injury Collision,10,2013,49.1265835,-122.867898
192ND ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1770399,-122.6904511
129TH ST / 84TH AVE,Fatal/Injury Collision,10,2013,49.15542689999999,-122.8655102
105TH AVE / 154TH ST,Fatal/Injury Collision,10,2013,49.193357,-122.795316
96A AVE / 128TH ST,Fatal/Injury Collision,10,2013,49.1777643,-122.8680536
148TH ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.176918,-122.8123012
64TH AVE / 126TH ST,Fatal/Injury Collision,10,2013,49.1192137,-122.8733633
32ND AVE OFRP / HWY 99,Fatal/Injury Collision,10,2013,49.1044302,-122.801094
80TH AVE / 134A ST,Fatal/Injury Collision,10,2013,49.1481627,-122.8499534
HWY 99 / KING GEORGE BLVD ONRP,Fatal/Injury Collision,10,2013,49.1044302,-122.801094
KING GEORGE BLVD / 91ST AVE,Fatal/Injury Collision,10,2013,49.16821909999999,-122.8459087
122ND ST / 72ND AVE,Fatal/Injury Collision,10,2013,49.13398309999999,-122.8848226
120TH ST / 90TH AVE,Fatal/Injury Collision,10,2013,49.16681699999999,-122.8902746
134TH ST / 68TH AVE,Fatal/Injury Collision,10,2013,49.12632379999999,-122.8511133
176TH ST / 88TH AVE,Fatal/Injury Collision,10,2013,49.16259429999999,-122.7348772
104TH AVE / 156TH ST,Fatal/Injury Collision,10,2013,49.19162,-122.7897491
128TH ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1771275,-122.8679718
144TH ST / 108TH AVE,Fatal/Injury Collision,10,2013,49.1987793,-122.8230401
159TH ST / FRASER HWY,Fatal/Injury Collision,10,2013,49.1586564,-122.7822179
120TH ST / 68TH AVE,Fatal/Injury Collision,10,2013,49.1266972,-122.8903604
64TH AVE / 192ND ST,Fatal/Injury Collision,10,2013,49.118617,-122.6922411
16TH AVE / 136TH ST,Fatal/Injury Collision,10,2013,49.031232,-122.845414
121A ST / MALL ACCESS,Fatal/Injury Collision,10,2013,49.1378802,-122.8850209
142ND ST / 64TH AVE,Fatal/Injury Collision,10,2013,49.1191654,-122.8288047
100TH AVE / WHALLEY BLVD,Fatal/Injury Collision,10,2013,49.1843145,-122.8432482
164TH ST / 32ND AVE,Fatal/Injury Collision,10,2013,49.06017929999999,-122.7680371
176TH ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1765485,-122.7348644
76TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1408717,-122.845624
172ND ST / 64TH AVE,Fatal/Injury Collision,10,2013,49.118785,-122.7460195
112TH AVE / 156TH ST,Fatal/Injury Collision,10,2013,49.206121,-122.789815
80TH AVE / 128TH ST,Fatal/Injury Collision,10,2013,49.1481747,-122.8680774
FRASER HWY / FLEETWOOD WAY,Fatal/Injury Collision,10,2013,49.16476309999999,-122.7978989
104TH AVE / 156TH ST,Fatal/Injury Collision,10,2013,49.19162,-122.7897491
121ST ST / 64TH AVE,Fatal/Injury Collision,10,2013,49.1192523,-122.8873942
152ND ST / 94TH AVE,Fatal/Injury Collision,10,2013,49.173489,-122.8012238
148TH ST / 72ND AVE,Fatal/Injury Collision,10,2013,49.13379,-122.812159
143RD ST / 108TH AVE,Fatal/Injury Collision,10,2013,49.1987845,-122.8257402
124TH ST / 88TH AVE,Fatal/Injury Collision,10,2013,49.1631669,-122.8791039
126TH ST / 88TH AVE,Fatal/Injury Collision,10,2013,49.16289889999999,-122.8735417
176TH ST / 68A AVE,Fatal/Injury Collision,10,2013,49.1272418,-122.734789
161A ST / 24TH AVE,Fatal/Injury Collision,10,2013,49.0456571,-122.7753917
192ND ST / 74TH AVE,Fatal/Injury Collision,10,2013,49.137294,-122.690788
152ND ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.17688039999999,-122.8010288
88TH AVE / FRASER HWY,Fatal/Injury Collision,10,2013,49.1630721,-122.7938233
104TH AVE / 138TH ST,Fatal/Injury Collision,10,2013,49.19151309999999,-122.8397462
56TH AVE / 188TH ST,Fatal/Injury Collision,10,2013,49.1041526,-122.7017013
68TH AVE / HELSTON CRES,Fatal/Injury Collision,10,2013,49.1265553,-122.8649682
56TH AVE / 148TH ST,Fatal/Injury Collision,10,2013,49.1044272,-122.812312
108TH AVE / 138TH ST,Fatal/Injury Collision,10,2013,49.198853,-122.839631
64TH AVE / 152ND ST,Fatal/Injury Collision,10,2013,49.1191172,-122.8009159
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1916539,-122.8454572
126TH ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1772241,-122.873593
132ND ST / 62ND AVE,Fatal/Injury Collision,10,2013,49.1154008,-122.856681
160TH ST / CROYDON DR,Fatal/Injury Collision,10,2013,49.04340089999999,-122.7791272
KING GEORGE BLVD / 102ND AVE,Fatal/Injury Collision,10,2013,49.1878257,-122.8455894
102A AVE / 150TH ST,Fatal/Injury Collision,10,2013,49.18888399999999,-122.806412
GROSVENOR RD / BINNIE LANE,Fatal/Injury Collision,10,2013,49.1992368,-122.8450864
152ND ST / 94TH AVE,Fatal/Injury Collision,10,2013,49.173489,-122.8012238
96TH AVE / 120TH ST,Fatal/Injury Collision,10,2013,49.1771248,-122.8900787
UNIVERSITY DR / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.20265939999999,-122.8508652
168TH ST / 88TH AVE,Fatal/Injury Collision,10,2013,49.16280769999999,-122.7565282
144TH ST / 64TH AVE,Fatal/Injury Collision,10,2013,49.11917159999999,-122.8232353
134A ST / 80TH AVE,Fatal/Injury Collision,10,2013,49.1481627,-122.8499534
104TH AVE / 146TH ST,Fatal/Injury Collision,10,2013,49.191552,-122.8175057
143RD ST / 104TH AVE,Fatal/Injury Collision,10,2013,49.191565,-122.8258806
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1627081,-122.8458917
100TH AVE / 144TH ST,Fatal/Injury Collision,10,2013,49.1840916,-122.823093
144TH ST / 92ND AVE,Fatal/Injury Collision,10,2013,49.1701208,-122.82341
96TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1769822,-122.8458654
81ST AVE / 156TH ST,Fatal/Injury Collision,10,2013,49.1500595,-122.790122
SUMMERHILL CRES / 130TH ST,Fatal/Injury Collision,10,2013,49.032336,-122.8620219
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1627081,-122.8458917
SCOTT RD OFRP / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1079119,-122.8354221
124TH ST / 75TH AVE,Fatal/Injury Collision,10,2013,49.1392834,-122.8790575
132ND ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1771471,-122.8568228
OLD YALE RD / UNIVERSITY DR,Fatal/Injury Collision,10,2013,49.1861143,-122.8518436
156A ST / 32ND AVE,Fatal/Injury Collision,10,2013,49.0600843,-122.7902234
105TH AVE / 132ND ST,Fatal/Injury Collision,10,2013,49.1932476,-122.8564469
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1989163,-122.8458798
144TH ST / 84TH AVE,Fatal/Injury Collision,10,2013,49.1555804,-122.8234572
82ND AVE / 128TH ST,Fatal/Injury Collision,10,2013,49.1503182,-122.8679969
108TH AVE / 148TH ST,Fatal/Injury Collision,10,2013,49.1987331,-122.8124861
176TH ST / 16TH AVE,Fatal/Injury Collision,10,2013,49.03120320000001,-122.7351642
124TH ST / 84TH AVE,Fatal/Injury Collision,10,2013,49.155724,-122.8791201
152ND ST / 62ND AVE,Fatal/Injury Collision,10,2013,49.1145552,-122.8009082
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1190816,-122.8454849
64TH AVE / 176TH ST,Fatal/Injury Collision,10,2013,49.1188307,-122.7351079
146TH ST / 88TH AVE,Fatal/Injury Collision,10,2013,49.16291040000001,-122.817907
176TH ST / 24TH AVE,Fatal/Injury Collision,10,2013,49.0456622,-122.7353805
146TH ST / 104TH AVE,Fatal/Injury Collision,10,2013,49.191552,-122.8175057
149A ST / 76TH AVE,Fatal/Injury Collision,10,2013,49.141047,-122.808099
80TH AVE / 144TH ST,Fatal/Injury Collision,10,2013,49.1482197,-122.8234128
KING GEORGE BLVD / 96TH AVE,Fatal/Injury Collision,10,2013,49.1769822,-122.8458654
56TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1045161,-122.8311761
154TH ST / GUILDFORD DR,Fatal/Injury Collision,10,2013,49.1956663,-122.7955908
128TH ST / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.2064008,-122.8674434
115TH AVE / 134TH ST,Fatal/Injury Collision,10,2013,49.21149279999999,-122.8512105
80TH AVE / 137A ST,Fatal/Injury Collision,10,2013,49.1482694,-122.8411556
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,10,2013,49.1989163,-122.8458798
160TH ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1768481,-122.7789836
168TH ST / 56TH AVE,Fatal/Injury Collision,10,2013,49.1042239,-122.7567028
131ST ST / 115TH AVE,Fatal/Injury Collision,10,2013,49.2112339,-122.8590773
140TH ST / FRASER HWY,Fatal/Injury Collision,10,2013,49.178799,-122.8344448
156TH ST / 96TH AVE,Fatal/Injury Collision,10,2013,49.1769364,-122.7900337
92ND AVE / 160TH ST,Fatal/Injury Collision,10,2013,49.1700919,-122.7789298
15600 82ND AVE,Fatal/Injury Collision,11,2013,49.1518541,-122.7899828
13900 93A AVE,Fatal/Injury Collision,11,2013,49.1724325,-122.8373574
14100 84TH AVE,Fatal/Injury Collision,11,2013,49.1554925,-122.831787
8600  152A ST,Fatal/Injury Collision,11,2013,49.1596805,-122.7998789
14300 57TH AVE,Fatal/Injury Collision,11,2013,49.1063325,-122.7499877
14300 57TH AVE,Fatal/Injury Collision,11,2013,49.1063325,-122.7499877
8400 165TH ST,Fatal/Injury Collision,11,2013,49.1555194,-122.7656111
7300 130A ST,Fatal/Injury Collision,11,2013,49.1993026,-122.860619
10100 152ND ST,Fatal/Injury Collision,11,2013,49.1863737,-122.8009981
100 176TH ST,Fatal/Injury Collision,11,2013,49.0040223,-122.7354194
12100 72ND AVE,Fatal/Injury Collision,11,2013,49.1340177,-122.8881947
18600 76TH AVE,Fatal/Injury Collision,11,2013,49.140639,-122.7068037
14100 74A AVE,Fatal/Injury Collision,11,2013,49.1375037,-122.8318385
13900 74TH AVE,Fatal/Injury Collision,11,2013,49.1372319,-122.8381855
9200 151A ST,Fatal/Injury Collision,11,2013,49.1710541,-122.8027116
6900 124TH ST,Fatal/Injury Collision,11,2013,49.12833879999999,-122.8790107
14300 57TH AVE,Fatal/Injury Collision,11,2013,49.1063325,-122.7499877
12000 NORDEL WAY,Fatal/Injury Collision,11,2013,49.1620036,-122.8902775
13900  KING RD,Fatal/Injury Collision,11,2013,49.2140674,-122.8370945
10200 120TH ST,Fatal/Injury Collision,11,2013,49.1883493,-122.8900402
7200 150A ST,Fatal/Injury Collision,11,2013,49.1328214,-122.8051215
8100 123RD ST,Fatal/Injury Collision,11,2013,49.1763112,-122.8818603
500  172ND ST,Fatal/Injury Collision,11,2013,49.01121819999999,-122.7462297
7400 148TH ST,Fatal/Injury Collision,11,2013,49.137347,-122.812016
19400 66TH AVE,Fatal/Injury Collision,11,2013,49.1236957,-122.6863942
5500  192ND ST,Fatal/Injury Collision,11,2013,49.1026323,-122.6911376
12600 91ST AVE,Fatal/Injury Collision,11,2013,49.1681653,-122.8510542
9200 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1703815,-122.8458908
13700 74TH AVE,Fatal/Injury Collision,11,2013,49.1371767,-122.8440119
12100 92ND AVE,Fatal/Injury Collision,11,2013,49.1703879,-122.8870883
15100  104TH AVE,Fatal/Injury Collision,11,2013,49.1914247,-122.803634
12000 80TH AVE,Fatal/Injury Collision,11,2013,49.148535,-122.8903833
13300 20TH AVE,Fatal/Injury Collision,11,2013,49.038493,-122.8532434
10600 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.19501529999999,-122.8451955
9800 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1807554,-122.8454553
6800 144TH ST,Fatal/Injury Collision,11,2013,49.1259856,-122.823263
13500 106TH AVE,Fatal/Injury Collision,11,2013,49.1951534,-122.8336963
8400 141A ST,Fatal/Injury Collision,11,2013,49.1543715,-122.8303023
8000 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1481481,-122.8456631
13300 COMBER WAY,Fatal/Injury Collision,11,2013,49.1365786,-122.8540383
7100 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1312395,-122.8457618
10800 166A ST,Fatal/Injury Collision,11,2013,49.11716020000001,-122.7612444
12800 16TH AVE,Fatal/Injury Collision,11,2013,49.0312666,-122.8675186
17000 FRASER HWY,Fatal/Injury Collision,11,2013,49.1468037,-122.7542793
10300 152ND ST,Fatal/Injury Collision,11,2013,49.1895882,-122.8008031
13700 96TH AVE,Fatal/Injury Collision,11,2013,49.176868,-122.84385
10800 152ND ST,Fatal/Injury Collision,11,2013,49.19889999999999,-122.800633
12200 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.20573599999999,-122.884776
15200  67TH AVE,Fatal/Injury Collision,11,2013,49.1244047,-122.8025297
10200 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1878338,-122.8453573
19400 FRASER HWY,Fatal/Injury Collision,11,2013,49.11578799999999,-122.684159
17200 16TH AVE,Fatal/Injury Collision,11,2013,49.03115469999999,-122.7460256
13700 94A AVE,Fatal/Injury Collision,11,2013,49.1746829,-122.8431847
7700 146A ST,Fatal/Injury Collision,11,2013,49.14291009999999,-122.8163673
14000 ANTRIM RD,Fatal/Injury Collision,11,2013,49.2036734,-122.8339215
10600 GLENWOOD CRES E,Fatal/Injury Collision,11,2013,49.1951547,-122.7586977
13700 96TH AVE,Fatal/Injury Collision,11,2013,49.176868,-122.84385
9100 160A ST,Fatal/Injury Collision,11,2013,49.168295,-122.7788076
7200 137TH ST,Fatal/Injury Collision,11,2013,49.1334962,-122.8427655
17500 20TH AVE,Fatal/Injury Collision,11,2013,49.0384469,-122.73794
19200 60TH AVE,Fatal/Injury Collision,11,2013,49.11129649999999,-122.6905815
9400 PRINCE CHARLES BLVD,Fatal/Injury Collision,11,2013,49.1742537,-122.8631007
12700 110TH AVE,Fatal/Injury Collision,11,2013,49.20244839999999,-122.795315
2500 160TH ST,Fatal/Injury Collision,11,2013,49.04563779999999,-122.7791357
14200 KINDERSLEY DR,Fatal/Injury Collision,11,2013,49.2051125,-122.8283683
2700 158TH ST,Fatal/Injury Collision,11,2013,49.0492484,-122.78462
10100  160TH ST,Fatal/Injury Collision,11,2013,49.1860677,-122.7786003
17800 56TH AVE,Fatal/Injury Collision,11,2013,49.10413579999999,-122.7293215
14000 82ND AVE,Fatal/Injury Collision,11,2013,49.1522622,-122.8344769
6500  128TH ST,Fatal/Injury Collision,11,2013,49.1207394,-122.8678331
10200  168TH ST,Fatal/Injury Collision,11,2013,49.1877562,-122.7564728
17700  56TH AVE,Fatal/Injury Collision,11,2013,49.1035167,-122.7324787
14500  FRASER HWY,Fatal/Injury Collision,11,2013,49.1754816,-122.8257114
12600 80TH AVE,Fatal/Injury Collision,11,2013,49.1482912,-122.7994063
10200  152ND ST,Fatal/Injury Collision,11,2013,49.1878075,-122.8008085
10100 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.186183,-122.845107
12100 NORDEL WAY,Fatal/Injury Collision,11,2013,49.1618894,-122.8872515
9600 128TH ST,Fatal/Injury Collision,11,2013,49.1772198,-122.86812
13400 90TH AVE,Fatal/Injury Collision,11,2013,49.1671235,-122.8683959
15100 FRASER HWY,Fatal/Injury Collision,11,2013,49.1669762,-122.804004
11900 OLD YALE RD,Fatal/Injury Collision,11,2013,49.2042689,-122.8922351
100 HWY 99,Fatal/Injury Collision,11,2013,49.2229736,-122.9201374
10200 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1878338,-122.8453573
9700 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1795846,-122.8454695
8000 138TH ST,Fatal/Injury Collision,11,2013,49.1487716,-122.8395943
10800 SCOTT RD,Fatal/Injury Collision,11,2013,49.1992652,-122.8823185
19500 FRASER HWY,Fatal/Injury Collision,11,2013,49.1152392,-122.6829432
10100 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.186183,-122.845107
10700 UNIVERSITY DR,Fatal/Injury Collision,11,2013,49.1962559,-122.8507941
5200 164TH ST,Fatal/Injury Collision,11,2013,49.09655739999999,-122.7696019
10200 CITY PKWY,Fatal/Injury Collision,11,2013,49.1882957,-122.8477009
12500  96TH AVE,Fatal/Injury Collision,11,2013,49.1771495,-122.8761679
12100 NORDEL WAY,Fatal/Injury Collision,11,2013,49.1618894,-122.8872515
13300 95A AVE,Fatal/Injury Collision,11,2013,49.1758271,-122.854135
10700 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1970868,-122.8450519
9400 160TH ST,Fatal/Injury Collision,11,2013,49.17330980000001,-122.778847
7400 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1372181,-122.8455908
7200 137TH ST,Fatal/Injury Collision,11,2013,49.1334962,-122.8427655
6900 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.127917,-122.8456141
17400 56TH AVE,Fatal/Injury Collision,11,2013,49.103717,-122.740819
17400 56TH AVE,Fatal/Injury Collision,11,2013,49.103717,-122.740819
13600  FRASER HWY,Fatal/Injury Collision,11,2013,49.1806435,-122.841721
5800  188TH ST,Fatal/Injury Collision,11,2013,49.10771399999999,-122.7016329
10300 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.1888241,-122.8453146
15400  101A AVE,Fatal/Injury Collision,11,2013,49.1870238,-122.795407
12200 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.20573599999999,-122.884776
18000 58A AVE,Fatal/Injury Collision,11,2013,49.1087516,-122.7236185
8300 158TH ST,Fatal/Injury Collision,11,2013,49.1598629,-122.785166
12700 99TH AVE,Fatal/Injury Collision,11,2013,49.18222489999999,-122.8704307
17300 64A AVE,Fatal/Injury Collision,11,2013,49.119663,-122.7431951
1100 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.0217879,-122.7640531
10300 152ND ST,Fatal/Injury Collision,11,2013,49.1895882,-122.8008031
10900 140TH ST,Fatal/Injury Collision,11,2013,49.2009427,-122.8341375
10400 152ND ST,Fatal/Injury Collision,11,2013,49.191454,-122.8007962
19400 68TH AVE,Fatal/Injury Collision,11,2013,49.12634509999999,-122.6855206
13800 78TH AVE,Fatal/Injury Collision,11,2013,49.1444797,-122.8466299
3300 KING GEORGE BLVD,Fatal/Injury Collision,11,2013,49.061837,-122.813115
12000 96TH AVE,Fatal/Injury Collision,11,2013,49.1771395,-122.8901951
18600 72ND AVE,Fatal/Injury Collision,11,2013,49.13340849999999,-122.7069278
3100 160TH ST,Fatal/Injury Collision,11,2013,49.05899789999999,-122.7791363
10600 139TH ST,Fatal/Injury Collision,11,2013,49.1951557,-122.8369313
13700 18TH AVE,Fatal/Injury Collision,11,2013,49.0346677,-122.771508
