,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
20025,Fatal/Injury Collision,91ST AVE / 160TH ST,11,2015
20026,Fatal/Injury Collision,KING GEORGE BLVD / 34TH AVE,11,2015
20028,Fatal/Injury Collision,148TH ST / 64TH AVE,11,2015
20029,Fatal/Injury Collision,152ND ST / 64TH AVE,11,2015
20030,Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,11,2015
20031,Fatal/Injury Collision,152ND ST / 88TH AVE,11,2015
20032,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,11,2015
20033,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,11,2015
20035,Fatal/Injury Collision,HWY 17 / OLD YALE RD,11,2015
20064,Fatal/Injury Collision,10900 132A ST,11,2015
20074,Fatal/Injury Collision,13800 74TH AVE,11,2015
20075,Fatal/Injury Collision,15100 100TH AVE,11,2015
20076,Fatal/Injury Collision,15200 TRANS CANADA HWY,11,2015
20083,Fatal/Injury Collision,99TH AVE / 120TH ST,11,2015
20084,Fatal/Injury Collision,92ND AVE / 128TH ST,11,2015
20085,Fatal/Injury Collision,104TH AVE / 142ND ST,11,2015
20086,Fatal/Injury Collision,60TH AVE / 146TH ST,11,2015
20087,Fatal/Injury Collision,56TH AVE / 184TH ST,11,2015
20089,Fatal/Injury Collision,138TH ST / 72A AVE,11,2015
20090,Fatal/Injury Collision,160TH ST / 96TH AVE,11,2015
20091,Fatal/Injury Collision,140TH ST / 96TH AVE,11,2015
20092,Fatal/Injury Collision,176TH ST / FRASER HWY,11,2015
20095,Fatal/Injury Collision,2000 176TH ST,11,2015
20106,Fatal/Injury Collision,7300 KING GEORGE BLVD,11,2015
20109,Fatal/Injury Collision,8800 126TH ST,11,2015
20110,Fatal/Injury Collision,9000 123RD ST,11,2015
20111,Fatal/Injury Collision,9000 152ND ST,11,2015
20125,Fatal/Injury Collision,13800 115TH AVE,11,2015
20131,Fatal/Injury Collision,14900 57TH AVE,11,2015
20138,Fatal/Injury Collision,17900 56TH AVE,11,2015
20142,Fatal/Injury Collision,152ND ST / 101ST AVE,11,2015
20144,Fatal/Injury Collision,108TH AVE / 140TH ST,11,2015
20145,Fatal/Injury Collision,108TH AVE / 140TH ST,11,2015
20146,Fatal/Injury Collision,104TH AVE / 145A ST,11,2015
20147,Fatal/Injury Collision,18TH AVE / 152ND ST,11,2015
20148,Fatal/Injury Collision,72ND AVE / 152ND ST,11,2015
20149,Fatal/Injury Collision,56TH AVE / 152ND ST,11,2015
20150,Fatal/Injury Collision,24TH AVE / 161A ST,11,2015
20151,Fatal/Injury Collision,172ND ST / 32ND AVE,11,2015
20152,Fatal/Injury Collision,128TH ST / 64TH AVE,11,2015
20153,Fatal/Injury Collision,132ND ST / 72ND AVE,11,2015
20154,Fatal/Injury Collision,134TH ST / 96TH AVE,11,2015
20155,Fatal/Injury Collision,152ND ST / 96TH AVE,11,2015
20156,Fatal/Injury Collision,60A AVE / BOUNDARY CLS,11,2015
20157,Fatal/Injury Collision,189TH ST / FRASER HWY,11,2015
20158,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,11,2015
20159,Fatal/Injury Collision,105A AVE / WHALLEY BLVD,11,2015
20169,Fatal/Injury Collision,6700 184TH ST,11,2015
20170,Fatal/Injury Collision,7000 151A ST,11,2015
20171,Fatal/Injury Collision,7000 180TH ST,11,2015
20176,Fatal/Injury Collision,9300 125TH ST,11,2015
20180,Fatal/Injury Collision,10000 148TH ST,11,2015
20186,Fatal/Injury Collision,10900 168TH ST,11,2015
20194,Fatal/Injury Collision,15300 20TH AVE,11,2015
20208,Fatal/Injury Collision,70A AVE / 122ND ST,11,2015
20209,Fatal/Injury Collision,FRASER HWY / 140TH ST,11,2015
20210,Fatal/Injury Collision,101ST AVE / 152ND ST,11,2015
20211,Fatal/Injury Collision,184TH ST / 56TH AVE,11,2015
20212,Fatal/Injury Collision,148TH ST / 60TH AVE,11,2015
20213,Fatal/Injury Collision,128TH ST / 68TH AVE,11,2015
20214,Fatal/Injury Collision,128TH ST / 72ND AVE,11,2015
20215,Fatal/Injury Collision,140TH ST / 80TH AVE,11,2015
20218,Fatal/Injury Collision,184TH ST / FRASER HWY,11,2015
20219,Fatal/Injury Collision,62ND AVE / KING GEORGE BLVD,11,2015
20220,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,11,2015
20229,Fatal/Injury Collision,7500 KING GEORGE BLVD,11,2015
20236,Fatal/Injury Collision,12300 75TH AVE,11,2015
20242,Fatal/Injury Collision,13300 OLD YALE RD,11,2015
20243,Fatal/Injury Collision,13300 OLD YALE RD,11,2015
20246,Fatal/Injury Collision,15300 102A AVE,11,2015
20252,Fatal/Injury Collision,152ND ST / 104TH AVE,11,2015
20253,Fatal/Injury Collision,88TH AVE / 134B ST,11,2015
20254,Fatal/Injury Collision,104TH AVE / 156TH ST,11,2015
20255,Fatal/Injury Collision,88TH AVE / 161ST ST,11,2015
20256,Fatal/Injury Collision,FRASER HWY / 168TH ST,11,2015
20258,Fatal/Injury Collision,168TH ST / 64TH AVE,11,2015
20259,Fatal/Injury Collision,132ND ST / 80TH AVE,11,2015
20261,Fatal/Injury Collision,139TH ST / 88TH AVE,11,2015
20262,Fatal/Injury Collision,138TH ST / 96TH AVE,11,2015
20263,Fatal/Injury Collision,168TH ST / FRASER HWY,11,2015
20264,Fatal/Injury Collision,AYR DR / LANSDOWNE DR,11,2015
20265,Fatal/Injury Collision,104TH AVE / UNIVERSITY DR,11,2015
20267,Fatal/Injury Collision,105A AVE / WHALLEY BLVD,11,2015
20268,Fatal/Injury Collision,2200 129B ST,11,2015
20276,Fatal/Injury Collision,8300 KING GEORGE BLVD,11,2015
20290,Fatal/Injury Collision,12100 BLOCK 72ND AVE,11,2015
20295,Fatal/Injury Collision,13300 76TH AVE,11,2015
20306,Fatal/Injury Collision,15000 BLOCK 56TH AVE,11,2015
20309,Fatal/Injury Collision,19500 TRANS CANADA HWY,11,2015
20310,Fatal/Injury Collision,SCOTT RD / 104TH AVE,11,2015
20311,Fatal/Injury Collision,HWY 17 / 104TH AVE,11,2015
20312,Fatal/Injury Collision,176TH ST / 104TH AVE,11,2015
20313,Fatal/Injury Collision,152ND ST / 105TH AVE,11,2015
20314,Fatal/Injury Collision,80TH AVE / 124TH ST,11,2015
20316,Fatal/Injury Collision,64TH AVE / 140TH ST,11,2015
20317,Fatal/Injury Collision,88TH AVE / 144TH ST,11,2015
20318,Fatal/Injury Collision,88TH AVE / 148TH ST,11,2015
20319,Fatal/Injury Collision,64TH AVE / 152ND ST,11,2015
20320,Fatal/Injury Collision,101ST AVE / 152ND ST,11,2015
20321,Fatal/Injury Collision,82ND AVE / 156TH ST,11,2015
20322,Fatal/Injury Collision,100TH AVE / 156TH ST,11,2015
20323,Fatal/Injury Collision,100TH AVE / 156TH ST,11,2015
20324,Fatal/Injury Collision,176TH ST / 60TH AVE,11,2015
20325,Fatal/Injury Collision,176TH ST / 64TH AVE,11,2015
20326,Fatal/Injury Collision,176TH ST / 64TH AVE,11,2015
20327,Fatal/Injury Collision,120TH ST / 72ND AVE,11,2015
20328,Fatal/Injury Collision,130TH ST / 80TH AVE,11,2015
20329,Fatal/Injury Collision,126TH ST / 88TH AVE,11,2015
20330,Fatal/Injury Collision,152ND ST / 91ST AVE,11,2015
20331,Fatal/Injury Collision,FRASER HWY / 96TH AVE,11,2015
20332,Fatal/Injury Collision,148TH ST / FRASER HWY,11,2015
20333,Fatal/Injury Collision,88TH AVE / FRASER HWY,11,2015
20334,Fatal/Injury Collision,192ND ST / HARVIE RD,11,2015
20335,Fatal/Injury Collision,TANNERY RD OFRP / HWY 17,11,2015
20336,Fatal/Injury Collision,105A AVE / UNIVERSITY DR,11,2015
20340,Fatal/Injury Collision,7100 KING GEORGE BLVD,11,2015
20380,Fatal/Injury Collision,14800 104TH AVE,11,2015
20383,Fatal/Injury Collision,15500 32ND AVE,11,2015
20386,Fatal/Injury Collision,16400 60TH AVE,11,2015
20392,Fatal/Injury Collision,175A ST / 0TH AVE,11,2015
20393,Fatal/Injury Collision,146TH ST / 104TH AVE,11,2015
20394,Fatal/Injury Collision,104TH AVE / 140TH ST,11,2015
20396,Fatal/Injury Collision,24TH AVE / 148TH ST,11,2015
20397,Fatal/Injury Collision,140TH ST / 28TH AVE,11,2015
20398,Fatal/Injury Collision,151A ST / 76TH AVE,11,2015
20399,Fatal/Injury Collision,132ND ST / 84TH AVE,11,2015
20400,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,11,2015
20401,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,11,2015
20402,Fatal/Injury Collision,144TH ST / FRASER HWY,11,2015
20403,Fatal/Injury Collision,148TH ST / FRASER HWY,11,2015
20404,Fatal/Injury Collision,130TH ST / HWY 17,11,2015
20405,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,11,2015
20406,Fatal/Injury Collision,105TH AVE / KING GEORGE BLVD,11,2015
20413,Fatal/Injury Collision,7400 KING GEORGE BLVD,11,2015
20431,Fatal/Injury Collision,13300 89A AVE,11,2015
20442,Fatal/Injury Collision,17400 64A AVE,11,2015
20450,Fatal/Injury Collision,152ND ST / 100TH AVE,11,2015
20451,Fatal/Injury Collision,64TH AVE / 120TH ST,11,2015
20452,Fatal/Injury Collision,110TH AVE / 130TH ST,11,2015
20454,Fatal/Injury Collision,96TH AVE / 152ND ST,11,2015
20455,Fatal/Injury Collision,16TH AVE / 192ND ST,11,2015
20456,Fatal/Injury Collision,156TH ST / 20TH AVE,11,2015
20457,Fatal/Injury Collision,KING GEORGE BLVD / 27B AVE,11,2015
20458,Fatal/Injury Collision,144TH ST / 56TH AVE,11,2015
20460,Fatal/Injury Collision,176TH ST / 62ND AVE,11,2015
20461,Fatal/Injury Collision,142ND ST / 64TH AVE,11,2015
20462,Fatal/Injury Collision,127A ST / 72ND AVE,11,2015
20463,Fatal/Injury Collision,144TH ST / 72ND AVE,11,2015
20464,Fatal/Injury Collision,159TH ST / 83RD AVE,11,2015
20466,Fatal/Injury Collision,192ND ST / 96TH AVE,11,2015
20468,Fatal/Injury Collision,188TH ST / FRASER HWY,11,2015
20469,Fatal/Injury Collision,152ND ST / FRASER HWY,11,2015
20470,Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,11,2015
20471,Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,11,2015
20472,Fatal/Injury Collision,88TH AVE / HARVIE RD,11,2015
20473,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,11,2015
20474,Fatal/Injury Collision,196TH ST / 32ND AVE,11,2015
20479,Fatal/Injury Collision,9100 BLOCK 176TH ST,11,2015
20489,Fatal/Injury Collision,10700 UNIVERSITY DR,11,2015
20493,Fatal/Injury Collision,12200 KING GEORGE BLVD,11,2015
20514,Fatal/Injury Collision,152ND ST / 102A AVE,11,2015
20515,Fatal/Injury Collision,152ND ST / 102A AVE,11,2015
20516,Fatal/Injury Collision,WHALLEY BLVD / 102ND AVE,11,2015
20517,Fatal/Injury Collision,HYLAND RD / 144TH ST,11,2015
20518,Fatal/Injury Collision,101ST AVE / 148TH ST,11,2015
20519,Fatal/Injury Collision,30TH AVE / 148TH ST,11,2015
20520,Fatal/Injury Collision,101ST AVE / 152ND ST,11,2015
20521,Fatal/Injury Collision,17A AVE / 154TH ST,11,2015
20522,Fatal/Injury Collision,FRASER HWY / 159TH ST,11,2015
20523,Fatal/Injury Collision,80TH AVE / 176TH ST,11,2015
20524,Fatal/Injury Collision,192ND ST / 48TH AVE,11,2015
20525,Fatal/Injury Collision,121ST ST / 68TH AVE,11,2015
20526,Fatal/Injury Collision,152ND ST / 82ND AVE,11,2015
20527,Fatal/Injury Collision,176TH ST / 96TH AVE,11,2015
20528,Fatal/Injury Collision,3800 BLOCK 176TH ST,11,2015
20529,Fatal/Injury Collision,5000 152ND ST,11,2015
20532,Fatal/Injury Collision,6400 138TH ST,11,2015
20548,Fatal/Injury Collision,12000 96TH AVE,11,2015
20549,Fatal/Injury Collision,12300 82A AVE,11,2015
20552,Fatal/Injury Collision,12900 88TH AVE,11,2015
20558,Fatal/Injury Collision,13300 97TH AVE,11,2015
20572,Fatal/Injury Collision,19500 68TH AVE,11,2015
20579,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,11,2015
20580,Fatal/Injury Collision,160TH ST / 108A AVE,11,2015
20581,Fatal/Injury Collision,58TH AVE / 128TH ST,11,2015
20583,Fatal/Injury Collision,30TH AVE / 160TH ST,11,2015
20584,Fatal/Injury Collision,97TH AVE / 176TH ST,11,2015
20585,Fatal/Injury Collision,0TH AVE / 190TH ST,11,2015
20586,Fatal/Injury Collision,CROYDON DR / 31ST AVE,11,2015
20587,Fatal/Injury Collision,160TH ST / 32ND AVE,11,2015
20588,Fatal/Injury Collision,152ND ST / 40TH AVE,11,2015
20589,Fatal/Injury Collision,144TH ST / 65TH AVE,11,2015
20590,Fatal/Injury Collision,121A ST / 75TH AVE,11,2015
20591,Fatal/Injury Collision,184TH ST / 8TH AVE,11,2015
20592,Fatal/Injury Collision,108TH AVE / CITY PKWY,11,2015
20593,Fatal/Injury Collision,152ND ST / FRASER HWY,11,2015
20594,Fatal/Injury Collision,148TH ST / KING GEORGE BLVD,11,2015
20595,Fatal/Injury Collision,92ND AVE / KING GEORGE BLVD,11,2015
20596,Fatal/Injury Collision,SCOTT RD / OLD YALE RD,11,2015
20598,Fatal/Injury Collision,1800 152ND ST,11,2015
20600,Fatal/Injury Collision,3200 CANTERBURY DR,11,2015
20603,Fatal/Injury Collision,6300 120TH ST,11,2015
20607,Fatal/Injury Collision,6700 KING GEORGE BLVD,11,2015
20614,Fatal/Injury Collision,8800 KING GEORGE BLVD,11,2015
20618,Fatal/Injury Collision,10300 KING GEORGE BLVD,11,2015
20621,Fatal/Injury Collision,10400 138A ST,11,2015
20636,Fatal/Injury Collision,16600 16TH AVE,11,2015
20638,Fatal/Injury Collision,18400 72ND AVE,11,2015
20648,Fatal/Injury Collision,SCOTT RD / 100TH AVE,11,2015
20649,Fatal/Injury Collision,SCOTT RD / 100TH AVE,11,2015
20650,Fatal/Injury Collision,152ND ST / 100TH AVE,11,2015
20651,Fatal/Injury Collision,75TH AVE / 124TH ST,11,2015
20652,Fatal/Injury Collision,58TH AVE / 128TH ST,11,2015
20653,Fatal/Injury Collision,88TH AVE / 130TH ST,11,2015
20654,Fatal/Injury Collision,28TH AVE / 136TH ST,11,2015
20655,Fatal/Injury Collision,78A AVE / 140TH ST,11,2015
20656,Fatal/Injury Collision,96TH AVE / 176TH ST,11,2015
20657,Fatal/Injury Collision,168TH ST / 20TH AVE,11,2015
20658,Fatal/Injury Collision,140TH ST / 24TH AVE,11,2015
20659,Fatal/Injury Collision,168TH ST / 32ND AVE,11,2015
20660,Fatal/Injury Collision,148TH ST / 63RD AVE,11,2015
20661,Fatal/Injury Collision,KING GEORGE BLVD / 80TH AVE,11,2015
20663,Fatal/Injury Collision,120TH ST / 97A AVE,11,2015
20664,Fatal/Injury Collision,FLEETWOOD WAY / FRASER HWY,11,2015
20665,Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,11,2015
20667,Fatal/Injury Collision,148TH ST / FRASER HWY,11,2015
20672,Fatal/Injury Collision,6400 KING GEORGE BLVD,11,2015
20675,Fatal/Injury Collision,10100 152ND ST,11,2015
20681,Fatal/Injury Collision,13100 58A AVE,11,2015
20685,Fatal/Injury Collision,16300 64TH AVE,11,2015
20695,Fatal/Injury Collision,10300 SCOTT RD,11,2015
20702,Fatal/Injury Collision,149TH ST / 102A AVE,11,2015
20703,Fatal/Injury Collision,18TH AVE / 152ND ST,11,2015
20704,Fatal/Injury Collision,176TH ST / 26TH AVE,11,2015
20705,Fatal/Injury Collision,132ND ST / 76TH AVE,11,2015
20706,Fatal/Injury Collision,132ND ST / 92ND AVE,11,2015
20707,Fatal/Injury Collision,152ND ST / FRASER HWY,11,2015
20708,Fatal/Injury Collision,96TH AVE / GREEN TIMBERS WAY,11,2015
20709,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,11,2015
20710,Fatal/Injury Collision,140TH ST / 80TH AVE,11,2015
20712,Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,11,2015
20721,Fatal/Injury Collision,9900 GRACE RD,11,2015
20725,Fatal/Injury Collision,10400 KING GEORGE BLVD,11,2015
20726,Fatal/Injury Collision,10600 150TH ST,11,2015
20752,Fatal/Injury Collision,6900 128TH ST,11,2015
20758,Fatal/Injury Collision,12200 KING GEORGE BLVD,11,2015
20769,Fatal/Injury Collision,105TH AVE / 138TH ST,11,2015
20770,Fatal/Injury Collision,92ND AVE / 140TH ST,11,2015
20771,Fatal/Injury Collision,84TH AVE / 151ST ST,11,2015
20772,Fatal/Injury Collision,54TH AVE / 192ND ST,11,2015
20773,Fatal/Injury Collision,132A ST / 20TH AVE,11,2015
20774,Fatal/Injury Collision,144TH ST / 24TH AVE,11,2015
20775,Fatal/Injury Collision,192ND ST / 56TH AVE,11,2015
20776,Fatal/Injury Collision,184TH ST / 56TH AVE,11,2015
20777,Fatal/Injury Collision,64TH AVE / FRASER HWY,11,2015
20778,Fatal/Injury Collision,105A AVE / KING GEORGE BLVD,11,2015
20779,Fatal/Injury Collision,HWY 17 / OLD YALE RD,11,2015
20780,Fatal/Injury Collision,104TH AVE / SCOTT RD,11,2015
20781,Fatal/Injury Collision,152ND ST / 102A AVE,11,2015
20782,Fatal/Injury Collision,WHALLEY BLVD / 104TH AVE,11,2015
20784,Fatal/Injury Collision,84TH AVE / 148TH ST,11,2015
20785,Fatal/Injury Collision,102ND AVE / 156TH ST,11,2015
20786,Fatal/Injury Collision,88TH AVE / 160TH ST,11,2015
20788,Fatal/Injury Collision,140TH ST / 88TH AVE,11,2015
20789,Fatal/Injury Collision,FRASER HWY / 88TH AVE,11,2015
20790,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,11,2015
20791,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,11,2015
20801,Fatal/Injury Collision,6400 124TH ST,12,2015
20816,Fatal/Injury Collision,10200 CITY PKWY,12,2015
20819,Fatal/Injury Collision,11300 RIVER RD,12,2015
20821,Fatal/Injury Collision,12300 BLOCK 90TH AVE,12,2015
20827,Fatal/Injury Collision,13300 102A AVE,12,2015
20841,Fatal/Injury Collision,154TH ST / 100TH AVE,12,2015
20842,Fatal/Injury Collision,153RD ST / 102A AVE,12,2015
20843,Fatal/Injury Collision,140TH ST / 103RD AVE,12,2015
20844,Fatal/Injury Collision,148TH ST / 104TH AVE,12,2015
20845,Fatal/Injury Collision,148TH ST / 104TH AVE,12,2015
20846,Fatal/Injury Collision,HWY 10 / 120TH ST,12,2015
20847,Fatal/Injury Collision,FRASER HWY / 140TH ST,12,2015
20848,Fatal/Injury Collision,94TH AVE / 152A ST,12,2015
20849,Fatal/Injury Collision,102A AVE / 152ND ST,12,2015
20850,Fatal/Injury Collision,110TH AVE / 160TH ST,12,2015
20851,Fatal/Injury Collision,172ND ST / 16TH AVE,12,2015
20852,Fatal/Injury Collision,168TH ST / 16TH AVE,12,2015
20853,Fatal/Injury Collision,64TH AVE / 176TH ST,12,2015
20854,Fatal/Injury Collision,56TH AVE / 188TH ST,12,2015
20856,Fatal/Injury Collision,120TH ST / 64TH AVE,12,2015
20857,Fatal/Injury Collision,132ND ST / 72ND AVE,12,2015
20858,Fatal/Injury Collision,128TH ST / 82ND AVE,12,2015
20859,Fatal/Injury Collision,159TH ST / 84TH AVE,12,2015
20860,Fatal/Injury Collision,132ND ST / 92ND AVE,12,2015
20861,Fatal/Injury Collision,190TH ST / 94TH AVE,12,2015
20869,Fatal/Injury Collision,7400 120TH ST,12,2015
20875,Fatal/Injury Collision,8800 BLOCK 140TH ST,12,2015
20882,Fatal/Injury Collision,10100 147A ST,12,2015
20890,Fatal/Injury Collision,12200 KING GEORGE BLVD,12,2015
20892,Fatal/Injury Collision,12400 88TH AVE,12,2015
20893,Fatal/Injury Collision,12600 72ND AVE,12,2015
20901,Fatal/Injury Collision,14400 104TH AVE,12,2015
20902,Fatal/Injury Collision,14600 62A AVE,12,2015
20905,Fatal/Injury Collision,15400 19TH AVE,12,2015
20907,Fatal/Injury Collision,18600 BLOCK 64TH AVE,12,2015
20911,Fatal/Injury Collision,19300 60TH AVE,12,2015
20913,Fatal/Injury Collision,156TH ST / 100TH AVE,12,2015
20914,Fatal/Injury Collision,100TH AVE / 143RD ST,12,2015
20915,Fatal/Injury Collision,100TH AVE / 144TH ST,12,2015
20916,Fatal/Injury Collision,72ND AVE / 144TH ST,12,2015
20917,Fatal/Injury Collision,72ND AVE / 144TH ST,12,2015
20918,Fatal/Injury Collision,101ST AVE / 150TH ST,12,2015
20919,Fatal/Injury Collision,19TH AVE / 152A ST,12,2015
20923,Fatal/Injury Collision,152ND ST / 64TH AVE,12,2015
20924,Fatal/Injury Collision,188TH ST / 65TH AVE,12,2015
20926,Fatal/Injury Collision,142ND ST / 76TH AVE,12,2015
20927,Fatal/Injury Collision,156TH ST / 82ND AVE,12,2015
20929,Fatal/Injury Collision,140TH ST / 92ND AVE,12,2015
20930,Fatal/Injury Collision,140TH ST / 96TH AVE,12,2015
20931,Fatal/Injury Collision,96TH AVE / FRASER HWY,12,2015
20933,Fatal/Injury Collision,1600 BLOCK 140TH ST,12,2015
20971,Fatal/Injury Collision,15100 108TH AVE,12,2015
20976,Fatal/Injury Collision,18700 BLOCK 32ND AVE,12,2015
20978,Fatal/Injury Collision,19200 BLOCK GOLDEN EARS WAY,12,2015
20981,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,12,2015
20982,Fatal/Injury Collision,152ND ST / 102A AVE,12,2015
20983,Fatal/Injury Collision,HWY 17 / 104TH AVE,12,2015
20984,Fatal/Injury Collision,148TH ST / 108TH AVE,12,2015
20985,Fatal/Injury Collision,FERGUSON DVRS / 108TH AVE,12,2015
20987,Fatal/Injury Collision,84TH AVE / 128TH ST,12,2015
20988,Fatal/Injury Collision,58TH AVE / 128TH ST,12,2015
20989,Fatal/Injury Collision,74TH AVE / 138TH ST,12,2015
20990,Fatal/Injury Collision,17TH AVE / 148TH ST,12,2015
20991,Fatal/Injury Collision,104TH AVE / 150TH ST,12,2015
20992,Fatal/Injury Collision,76TH AVE / 152ND ST,12,2015
20993,Fatal/Injury Collision,28TH AVE / 152ND ST,12,2015
20994,Fatal/Injury Collision,88TH AVE / 156TH ST,12,2015
20995,Fatal/Injury Collision,56TH AVE / 177B ST,12,2015
20996,Fatal/Injury Collision,16TH AVE / 184TH ST,12,2015
20997,Fatal/Injury Collision,67A AVE / 191A ST,12,2015
20998,Fatal/Injury Collision,67A AVE / 191A ST,12,2015
20999,Fatal/Injury Collision,196TH ST / 56TH AVE,12,2015
21000,Fatal/Injury Collision,128TH ST / 84TH AVE,12,2015
21001,Fatal/Injury Collision,FRASER HWY / 96TH AVE,12,2015
21002,Fatal/Injury Collision,KING GEORGE BLVD / 98TH AVE,12,2015
21003,Fatal/Injury Collision,120TH ST / 99TH AVE,12,2015
21004,Fatal/Injury Collision,152ND ST / FRASER HWY,12,2015
21005,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,12,2015
21018,Fatal/Injury Collision,6700 KING GEORGE BLVD,12,2015
21034,Fatal/Injury Collision,11700 138TH ST,12,2015
21048,Fatal/Injury Collision,15200 FRASER HWY,12,2015
21049,Fatal/Injury Collision,15900 16TH AVE,12,2015
21057,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,12,2015
21059,Fatal/Injury Collision,KING GEORGE BLVD / 128TH ST,12,2015
21060,Fatal/Injury Collision,HWY 17 / 130TH ST,12,2015
21061,Fatal/Injury Collision,96TH AVE / 152ND ST,12,2015
21062,Fatal/Injury Collision,88TH AVE / 152ND ST,12,2015
21063,Fatal/Injury Collision,96TH AVE / 152ND ST,12,2015
21064,Fatal/Injury Collision,176TH ST / 16TH AVE,12,2015
21065,Fatal/Injury Collision,168TH ST / 56TH AVE,12,2015
21066,Fatal/Injury Collision,126TH ST / 64TH AVE,12,2015
21067,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,12,2015
21101,Fatal/Injury Collision,15100 81A AVE,12,2015
21105,Fatal/Injury Collision,16300 104TH AVE,12,2015
21109,Fatal/Injury Collision,18400 70TH AVE,12,2015
21112,Fatal/Injury Collision,19400 72ND AVE,12,2015
21113,Fatal/Injury Collision,156TH ST / 100TH AVE,12,2015
21114,Fatal/Injury Collision,GRACE RD / 103A AVE,12,2015
21115,Fatal/Injury Collision,96TH AVE / 120TH ST,12,2015
21118,Fatal/Injury Collision,104TH AVE / 150TH ST,12,2015
21119,Fatal/Injury Collision,FRASER HWY / 184TH ST,12,2015
21120,Fatal/Injury Collision,133RD ST / 62ND AVE,12,2015
21121,Fatal/Injury Collision,187TH ST / 64TH AVE,12,2015
21122,Fatal/Injury Collision,134TH ST / 89A AVE,12,2015
21123,Fatal/Injury Collision,160TH ST / FRASER HWY,12,2015
21124,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,12,2015
21125,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,12,2015
21126,Fatal/Injury Collision,88TH AVE / MALL ACCESS,12,2015
21127,Fatal/Injury Collision,1700 128TH ST,12,2015
21133,Fatal/Injury Collision,6200 150TH ST,12,2015
21134,Fatal/Injury Collision,6200 150TH ST,12,2015
21139,Fatal/Injury Collision,7400 148TH ST,12,2015
21142,Fatal/Injury Collision,9400 120TH ST,12,2015
21154,Fatal/Injury Collision,12500 110TH AVE,12,2015
21171,Fatal/Injury Collision,15700 96TH AVE,12,2015
21179,Fatal/Injury Collision,151ST ST / 100TH AVE,12,2015
21180,Fatal/Injury Collision,120TH ST / 100TH AVE,12,2015
21181,Fatal/Injury Collision,KING GEORGE BLVD / 10TH AVE,12,2015
21182,Fatal/Injury Collision,101A AVE / 120TH ST,12,2015
21183,Fatal/Injury Collision,KING GEORGE BLVD / 128TH ST,12,2015
21186,Fatal/Injury Collision,84TH AVE / 152ND ST,12,2015
21189,Fatal/Injury Collision,144TH ST / 70A AVE,12,2015
21191,Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,12,2015
21192,Fatal/Injury Collision,144TH ST / 78A AVE,12,2015
21195,Fatal/Injury Collision,3400 KING GEORGE BLVD,12,2015
21215,Fatal/Injury Collision,10500 BLOCK 140TH ST,12,2015
21216,Fatal/Injury Collision,10600 BLOCK 150TH ST,12,2015
21226,Fatal/Injury Collision,12200 KING GEORGE BLVD,12,2015
21230,Fatal/Injury Collision,13300 61ST AVE,12,2015
21232,Fatal/Injury Collision,13800 56TH AVE,12,2015
21234,Fatal/Injury Collision,15700 82ND AVE,12,2015
21238,Fatal/Injury Collision,19200 66A AVE,12,2015
21241,Fatal/Injury Collision,128TH ST / 102ND AVE,12,2015
21242,Fatal/Injury Collision,143A ST / 110TH AVE,12,2015
21244,Fatal/Injury Collision,82ND AVE / 128TH ST,12,2015
21245,Fatal/Injury Collision,KING GEORGE BLVD / 16TH AVE,12,2015
21246,Fatal/Injury Collision,62A AVE / 176TH ST,12,2015
21247,Fatal/Injury Collision,56TH AVE / 176TH ST,12,2015
21248,Fatal/Injury Collision,154TH ST / 17TH AVE,12,2015
21249,Fatal/Injury Collision,144TH ST / 60TH AVE,12,2015
21250,Fatal/Injury Collision,120TH ST / 64TH AVE,12,2015
21251,Fatal/Injury Collision,180TH ST / 64TH AVE,12,2015
21253,Fatal/Injury Collision,152ND ST / 96TH AVE,12,2015
21254,Fatal/Injury Collision,179TH ST / DALY RD,12,2015
21255,Fatal/Injury Collision,64TH AVE / FRASER HWY,12,2015
